Event	ID	Name			Wwise Object Path	Notes
	29605206	Health_Increase			\Default Work Unit\Effects\Buffs\Health_Increase	
	144371737	Boomerang_Hit			\Default Work Unit\Weapons\Ranged arc\Boomerang_Hit	
	399878796	Shield_Hit			\Default Work Unit\Weapons\Ranged arc\Shield_Hit	
	476098351	Sword_Swing			\Default Work Unit\Weapons\Melee\Sword_Swing	
	528420227	Railgun_Hit			\Default Work Unit\Weapons\Ranged straight\Railgun_Hit	
	543618689	Bow_and_Arrow_Hit			\Default Work Unit\Weapons\Ranged arc\Bow_and_Arrow_Hit	
	673267873	Railgun_Shoot			\Default Work Unit\Weapons\Ranged straight\Railgun_Shoot	
	899428695	Grenade_Hit			\Default Work Unit\Weapons\Ranged arc\Grenade_Hit	
	902717029	Pickup_Item			\Default Work Unit\Effects\Pickup\Pickup_Item	
	934225790	Boomerang_Throw			\Default Work Unit\Weapons\Ranged arc\Boomerang_Throw	
	1060853137	Katana_Hit			\Default Work Unit\Weapons\Melee\Katana_Hit	
	1184469823	Electric_Whip_Hit			\Default Work Unit\Weapons\Melee\Electric_Whip_Hit	
	1429962442	Baseball_Bat_Swing			\Default Work Unit\Weapons\Melee\Baseball_Bat_Swing	
	1463549730	Sniper_Hit			\Default Work Unit\Weapons\Ranged straight\Sniper_Hit	
	1573331525	Fire_Whip_Swing			\Default Work Unit\Weapons\Melee\Fire_Whip_Swing	
	1610827655	Shield_Throw			\Default Work Unit\Weapons\Ranged arc\Shield_Throw	
	1754944470	Pistol_Hit			\Default Work Unit\Weapons\Ranged straight\Pistol_Hit	
	1799609931	Laser_Gun_Hit			\Default Work Unit\Weapons\Ranged straight\Laser_Gun_Hit	
	1909771504	Rocks_Throw			\Default Work Unit\Weapons\Ranged arc\Rocks_Throw	
	1941733387	Grappling_Hook			\Default Work Unit\Weapons\Tools\Grappling_Hook	
	1949177413	Flamethrower_Hit			\Default Work Unit\Weapons\Melee\Flamethrower_Hit	
	2123250479	Throwing_Dagger_Throw			\Default Work Unit\Weapons\Ranged arc\Throwing_Dagger_Throw	
	2124970216	Pistol_Shoot			\Default Work Unit\Weapons\Ranged straight\Pistol_Shoot	
	2234938040	Flamethrower_Swing			\Default Work Unit\Weapons\Melee\Flamethrower_Swing	
	2313357241	Magic_Wand_Hit			\Default Work Unit\Weapons\Ranged straight\Magic_Wand_Hit	
	2447146981	Item_Magnet			\Default Work Unit\Effects\Buffs\Item_Magnet	
	2453392179	Player_Footstep			\Default Work Unit\Effects\Footsteps\Player_Footstep	
	2526820802	Foresight			\Default Work Unit\Effects\Buffs\Foresight	
	2567405418	Electric_Whip_Swing			\Default Work Unit\Weapons\Melee\Electric_Whip_Swing	
	2584493269	Speed_Increase			\Default Work Unit\Effects\Buffs\Speed_Increase	
	2665378999	Heart			\Default Work Unit\Effects\Health\Heart	
	2725920228	Katana_Swing			\Default Work Unit\Weapons\Melee\Katana_Swing	
	2801873252	Sniper_Shoot			\Default Work Unit\Weapons\Ranged straight\Sniper_Shoot	
	2988633891	Magic_Wand_Shoot			\Default Work Unit\Weapons\Ranged straight\Magic_Wand_Shoot	
	3191454527	Laser_Sword_Swing			\Default Work Unit\Weapons\Melee\Laser_Sword_Swing	
	3301329608	Grenade_Throw			\Default Work Unit\Weapons\Ranged arc\Grenade_Throw	
	3545396134	Bow_and_Arrow_Throw			\Default Work Unit\Weapons\Ranged arc\Bow_and_Arrow_Throw	
	3626746553	Laser_Gun_Shoot			\Default Work Unit\Weapons\Ranged straight\Laser_Gun_Shoot	
	3666808863	Rocks_Hit			\Default Work Unit\Weapons\Ranged arc\Rocks_Hit	
	3680608169	Lasso			\Default Work Unit\Weapons\Tools\Lasso	
	3822779060	Throwing_Dagger_Hit			\Default Work Unit\Weapons\Ranged arc\Throwing_Dagger_Hit	
	4040622072	Fire_Whip_Hit			\Default Work Unit\Weapons\Melee\Fire_Whip_Hit	
	4057287994	Sword_Hit			\Default Work Unit\Weapons\Melee\Sword_Hit	
	4146399722	Laser_Sword_Hit			\Default Work Unit\Weapons\Melee\Laser_Sword_Hit	
	4151873597	Armour			\Default Work Unit\Effects\Buffs\Armour	
	4256860319	Baseball_Bat_Hit			\Default Work Unit\Weapons\Melee\Baseball_Bat_Hit	

State Group	ID	Name			Wwise Object Path	Notes
	4071417932	Player_State			\Default Work Unit\Player_State	

State	ID	Name	State Group			Notes
	655265632	Alive	Player_State			
	748895195	None	Player_State			
	2044049779	Dead	Player_State			

Custom State	ID	Name	State Group	Owner		Notes
	338268871	Dead	Player_State	\Actor-Mixer Hierarchy\Actions\Effects\Actions\Health\Heart		

Game Parameter	ID	Name			Wwise Object Path	Notes
	215992295	Player_Health			\Default Work Unit\Player_Health	

Effect plug-ins	ID	Name	Type				Notes
	585298120	Shield Metal 5_1	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Shield Metal 5_1_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Shield_Hit\Shield Metal 5_1		264664
	651719431	Bluezone_BC0271_shell_trajectory_004	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Bluezone_BC0271_shell_trajectory_004_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Grenade_Hit\Bluezone_BC0271_shell_trajectory_004		1536064
	651948316	PM_AG_12_2_ABSTRACT_GUNS	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\PM_AG_12_2_ABSTRACT_GUNS_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Straight\Laser_Gun_Shoot\PM_AG_12_2_ABSTRACT_GUNS		134384
	654418898	Fire 04	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Fire 04_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Flamethrower_Hit\Fire 04		309008
	662816633	Fire_Tornado_Slash	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Fire_Tornado_Slash_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Fire_Whip_Swing\Fire_Tornado_Slash		193600
	689345411	Electric Punch 4	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Electric Punch 4_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Electric_Whip_Hit\Electric Punch 4		330952
	694178334	Fire Punch 5	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Fire Punch 5_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Fire_Whip_Hit\Fire Punch 5		253640
	701151444	Shield Metal 5_2	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Shield Metal 5_2_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Shield_Hit\Shield Metal 5_2		237652
	708258088	PARTICLES_WHOOSH_Arrow 01	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\PARTICLES_WHOOSH_Arrow 01_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Bow_and_Arrow__Throw\PARTICLES_WHOOSH_Arrow 01		297024
	750885256	Sword_Swing_3	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Sword_Swing_3_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Sword_Swing\Sword_Swing_3		108608
	779218884	Shield Wood 5_1	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Shield Wood 5_1_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Shield_Hit\Shield Wood 5_1		220564
	825351240	Shadow Punch 4	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Shadow Punch 4_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Boomerang_Hit\Shadow Punch 4		661564
	829944556	BigExplosion02	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\BigExplosion02_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Grenade_Hit\BigExplosion02		2938816
	872300863	PM_SFG_VOL1_WEAPON_1_1_GUN_GUNSHOT_FUTURISTIC	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\PM_SFG_VOL1_WEAPON_1_1_GUN_GUNSHOT_FUTURISTIC_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Straight\Pistol_Shoot\PM_SFG_VOL1_WEAPON_1_1_GUN_GUNSHOT_FUTURISTIC		141284
	891238541	Arrow Hit Metal 1_1	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Arrow Hit Metal 1_1_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Bow_and_Arrow__Hit\Arrow Hit Metal 1_1		213280
	906806637	Knife-Attack-Metal_Impact_Clash_02	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Knife-Attack-Metal_Impact_Clash_02_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Sword_Hit\Knife-Attack-Metal_Impact_Clash_02		176464
	916909911	Rock Impact 36	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Rock Impact 36_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Rocks_Hit\Rock Impact 36		220564
	919618937	Shadow Punch 1	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Shadow Punch 1_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Boomerang_Hit\Shadow Punch 1		529264
	922531762	Fire Punch 3	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Fire Punch 3_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Fire_Whip_Hit\Fire Punch 3		269240
	936998935	gravel5	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\gravel5_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Actions\Footsteps\Player_Footstep\gravel5		103020
	937351964	Electric_Spell_Weapon_Attack_Swing_One_Shot_v2	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Electric_Spell_Weapon_Attack_Swing_One_Shot_v2_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Electric_Whip_Swing\Electric_Spell_Weapon_Attack_Swing_One_Shot_v2		126400
	944423224	PM_SFG_VOL2_WEAPON_17_6_GUN_GUNSHOT_FUTURISTIC	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\PM_SFG_VOL2_WEAPON_17_6_GUN_GUNSHOT_FUTURISTIC_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Straight\Railgun_Shoot\PM_SFG_VOL2_WEAPON_17_6_GUN_GUNSHOT_FUTURISTIC		276316
	953321999	PM_SFG_VOL2_WEAPON_45_1_GUN_GUNSHOT_FUTURISTIC	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\PM_SFG_VOL2_WEAPON_45_1_GUN_GUNSHOT_FUTURISTIC_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Straight\Sniper_Shoot\PM_SFG_VOL2_WEAPON_45_1_GUN_GUNSHOT_FUTURISTIC		230204
	953695501	Knife-Attack-Metal_Impact_Clash_03	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Knife-Attack-Metal_Impact_Clash_03_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Sword_Hit\Knife-Attack-Metal_Impact_Clash_03		176464
	970778476	Arrow Hit Wood 2_1	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Arrow Hit Wood 2_1_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Bow_and_Arrow__Hit\Arrow Hit Wood 2_1		208832
	982441496	Rock Impact 40	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Rock Impact 40_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Rocks_Hit\Rock Impact 40		176464
	985657504	PM_SFG_VOL1_WEAPON_7_4_GUN_GUNSHOT_FUTURISTIC	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\PM_SFG_VOL1_WEAPON_7_4_GUN_GUNSHOT_FUTURISTIC_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Straight\Pistol_Shoot\PM_SFG_VOL1_WEAPON_7_4_GUN_GUNSHOT_FUTURISTIC		229272
	988615799	Fire Punch 2	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Fire Punch 2_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Fire_Whip_Hit\Fire Punch 2		267676
	992433187	Magic Chimes 03	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Magic Chimes 03_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Actions\Buffs\Health_Increase\Magic Chimes 03		472624
	998985602	Sword_Swing_1	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Sword_Swing_1_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Sword_Swing\Sword_Swing_1		138080
	1005256366	Light_Wand_Whoosh_1	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Light_Wand_Whoosh_1_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Straight\Magic_Wand_Shoot\Light_Wand_Whoosh_1		75328
	1029774079	Bluezone_BC0271_debris_falling_rock_dust_002	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Bluezone_BC0271_debris_falling_rock_dust_002_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Ranged Arc\Grenade_Hit\Bluezone_BC0271_debris_falling_rock_dust_002		474612
	1034540553	Whoosh 04	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Whoosh 04_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Baseball_Bat_Swing\Whoosh 04		132364
	1061275496	Whoosh 02	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Whoosh 02_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Baseball_Bat_Swing\Whoosh 02		132364
	1062139568	Sword_Swing_4	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\Sword_Swing_4_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Weapons\Melee\Sword_Swing\Sword_Swing_4		104224
	1069306195	gravel4	C:\Users\chris\OneDrive\Documents\GitHub\GJL_Jam_2021\Game_Jam_Project\.cache\Windows\SFX\gravel4_10C4C929.wem		\Actor-Mixer Hierarchy\Actions\Effects\Actions\Footsteps\Player_Footstep\gravel4		85636

